Molecular Syndromology,Molecular Syndromology,1.631
PLANT SYSTEMATICS AND EVOLUTION,PLANT SYSTEMATICS AND EVOLUTION,1.631
Topics in Companion Animal Medicine,Topics in Companion Animal Medicine,1.631
EURASIP Journal on Advances in Signal Processing,EURASIP Journal on Advances in Signal Processing,1.63
JOURNAL OF APPLIED ANIMAL RESEARCH,JOURNAL OF APPLIED ANIMAL RESEARCH,1.63
EASTERN MEDITERRANEAN HEALTH JOURNAL,EASTERN MEDITERRANEAN HEALTH JOURNAL,1.628
Journal of Toxicologic Pathology,Journal of Toxicologic Pathology,1.628
NEW ZEALAND VETERINARY JOURNAL,NEW ZEALAND VETERINARY JOURNAL,1.628
ORGANIC PREPARATIONS AND PROCEDURES INTERNATIONAL,ORGANIC PREPARATIONS AND PROCEDURES INTERNATIONAL,1.628
BIOPHARMACEUTICS & DRUG DISPOSITION,BIOPHARMACEUTICS & DRUG DISPOSITION,1.627
JOURNAL OF MATHEMATICAL IMAGING AND VISION,JOURNAL OF MATHEMATICAL IMAGING AND VISION,1.627
RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,1.627
BRITISH DENTAL JOURNAL,BRITISH DENTAL JOURNAL,1.626
Evolutionary Bioinformatics,Evolutionary Bioinformatics,1.625
JOURNAL OF AQUATIC ANIMAL HEALTH,JOURNAL OF AQUATIC ANIMAL HEALTH,1.625
Rehabilitation Nursing,Rehabilitation Nursing,1.625
Thermal Science,Thermal Science,1.625
Regional Studies in Marine Science,Regional Studies in Marine Science,1.624
JOURNAL OF ALGEBRAIC GEOMETRY,JOURNAL OF ALGEBRAIC GEOMETRY,1.622
JOURNAL OF COMPUTATIONAL NEUROSCIENCE,JOURNAL OF COMPUTATIONAL NEUROSCIENCE,1.621
Neurologia i Neurochirurgia Polska,Neurologia i Neurochirurgia Polska,1.621
JOURNAL OF CARDIAC SURGERY,JOURNAL OF CARDIAC SURGERY,1.62
Materials Research Express,Materials Research Express,1.62
PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART E-JOURNAL OF PROCESS MECHANICAL ENGINEERING,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART E-JOURNAL OF PROCESS MECHANICAL ENGINEERING,1.62
ESAIM-CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS,ESAIM-CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS,1.619
MATERIALES DE CONSTRUCCION,MATERIALES DE CONSTRUCCION,1.619
JOURNAL OF CHROMATOGRAPHIC SCIENCE,JOURNAL OF CHROMATOGRAPHIC SCIENCE,1.618
FISHERIES SCIENCE,FISHERIES SCIENCE,1.617
INTERNATIONAL JOURNAL OF SATELLITE COMMUNICATIONS AND NETWORKING,INTERNATIONAL JOURNAL OF SATELLITE COMMUNICATIONS AND NETWORKING,1.617
PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART H-JOURNAL OF ENGINEERING IN MEDICINE,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART H-JOURNAL OF ENGINEERING IN MEDICINE,1.617
International Journal of Humanoid Robotics,International Journal of Humanoid Robotics,1.616
Zeitschrift fur Kristallographie-Crystalline Materials,Zeitschrift fur Kristallographie-Crystalline Materials,1.616
IET Systems Biology,IET Systems Biology,1.615
BioResources,BioResources,1.614
Canadian Journal of Occupational Therapy-Revue Canadienne d Ergotherapie,Canadian Journal of Occupational Therapy-Revue Canadienne d Ergotherapie,1.614
COLORATION TECHNOLOGY,COLORATION TECHNOLOGY,1.614
Journal of Forensic and Legal Medicine,Journal of Forensic and Legal Medicine,1.614
SAMJ SOUTH AFRICAN MEDICAL JOURNAL,SAMJ SOUTH AFRICAN MEDICAL JOURNAL,1.614
POLAR RESEARCH,POLAR RESEARCH,1.612
Scandinavian Journal of Urology,Scandinavian Journal of Urology,1.612
Medical Ultrasonography,Medical Ultrasonography,1.611
OCCUPATIONAL MEDICINE-OXFORD,OCCUPATIONAL MEDICINE-OXFORD,1.611
SMALL RUMINANT RESEARCH,SMALL RUMINANT RESEARCH,1.611
GOLD BULLETIN,GOLD BULLETIN,1.61
INTERVENTIONAL NEURORADIOLOGY,INTERVENTIONAL NEURORADIOLOGY,1.61
CLAYS AND CLAY MINERALS,CLAYS AND CLAY MINERALS,1.609
BioInvasions Records,BioInvasions Records,1.608
INTERNATIONAL JOURNAL OF THERMOPHYSICS,INTERNATIONAL JOURNAL OF THERMOPHYSICS,1.608
SURFACE AND INTERFACE ANALYSIS,SURFACE AND INTERFACE ANALYSIS,1.607
Current Computer-Aided Drug Design,Current Computer-Aided Drug Design,1.606
THEORETICAL AND COMPUTATIONAL FLUID DYNAMICS,THEORETICAL AND COMPUTATIONAL FLUID DYNAMICS,1.606
CLINICAL IMAGING,CLINICAL IMAGING,1.605
MICROELECTRONICS JOURNAL,MICROELECTRONICS JOURNAL,1.605
MICROPALEONTOLOGY,MICROPALEONTOLOGY,1.605
Iranian Journal of Immunology,Iranian Journal of Immunology,1.603
ZAMM-Zeitschrift fur Angewandte Mathematik und Mechanik,ZAMM-Zeitschrift fur Angewandte Mathematik und Mechanik,1.603
ENTOMOLOGICAL SCIENCE,ENTOMOLOGICAL SCIENCE,1.602
Journal of Oleo Science,Journal of Oleo Science,1.601
JOURNAL OF ORTHOPAEDIC SCIENCE,JOURNAL OF ORTHOPAEDIC SCIENCE,1.601
BULLETIN OF GEOSCIENCES,BULLETIN OF GEOSCIENCES,1.6
Cognitive and Behavioral Neurology,Cognitive and Behavioral Neurology,1.6
INTERNATIONAL MATHEMATICS RESEARCH NOTICES,INTERNATIONAL MATHEMATICS RESEARCH NOTICES,1.6
Methods in Enzymology,Methods in Enzymology,1.6
PUBLICACIONS MATEMATIQUES,PUBLICACIONS MATEMATIQUES,1.6
AUSTRALASIAN PLANT PATHOLOGY,AUSTRALASIAN PLANT PATHOLOGY,1.599
JOURNAL OF NUCLEAR SCIENCE AND TECHNOLOGY,JOURNAL OF NUCLEAR SCIENCE AND TECHNOLOGY,1.599
CANADIAN JOURNAL OF ZOOLOGY,CANADIAN JOURNAL OF ZOOLOGY,1.597
JOURNAL OF NURSING CARE QUALITY,JOURNAL OF NURSING CARE QUALITY,1.597
Anatolian Journal of Cardiology,Anatolian Journal of Cardiology,1.596
BRITISH JOURNAL OF NEUROSURGERY,BRITISH JOURNAL OF NEUROSURGERY,1.596
Iranian Journal of Science and Technology-Transactions of Mechanical Engineering,Iranian Journal of Science and Technology-Transactions of Mechanical Engineering,1.596
Weather,Weather,1.596
BERNOULLI,BERNOULLI,1.595
INTERNATIONAL JOURNAL OF ARTIFICIAL ORGANS,INTERNATIONAL JOURNAL OF ARTIFICIAL ORGANS,1.595
International Journal of Ventilation,International Journal of Ventilation,1.595
PLANT MOLECULAR BIOLOGY REPORTER,PLANT MOLECULAR BIOLOGY REPORTER,1.595
IEEE AEROSPACE AND ELECTRONIC SYSTEMS MAGAZINE,IEEE AEROSPACE AND ELECTRONIC SYSTEMS MAGAZINE,1.594
CMES-COMPUTER MODELING IN ENGINEERING & SCIENCES,CMES-COMPUTER MODELING IN ENGINEERING & SCIENCES,1.593
ENGINEERING COMPUTATIONS,ENGINEERING COMPUTATIONS,1.593
INTERNATIONAL JOURNAL OF COMPUTATIONAL FLUID DYNAMICS,INTERNATIONAL JOURNAL OF COMPUTATIONAL FLUID DYNAMICS,1.593
CLINICAL NEUROPHARMACOLOGY,CLINICAL NEUROPHARMACOLOGY,1.592
LUTS-Lower Urinary Tract Symptoms,LUTS-Lower Urinary Tract Symptoms,1.592
Sugar Tech,Sugar Tech,1.591
JOURNAL OF LIMNOLOGY,JOURNAL OF LIMNOLOGY,1.589
Materials Testing,Materials Testing,1.589
MICROELECTRONICS RELIABILITY,MICROELECTRONICS RELIABILITY,1.589
SCANDINAVIAN CARDIOVASCULAR JOURNAL,SCANDINAVIAN CARDIOVASCULAR JOURNAL,1.589
VETERINARY DERMATOLOGY,VETERINARY DERMATOLOGY,1.589
Genetics Research,Genetics Research,1.588
INFOR,INFOR,1.588
LIFETIME DATA ANALYSIS,LIFETIME DATA ANALYSIS,1.588
PEDIATRIC DERMATOLOGY,PEDIATRIC DERMATOLOGY,1.588
TRANSITION METAL CHEMISTRY,TRANSITION METAL CHEMISTRY,1.588
JOURNAL OF CUTANEOUS PATHOLOGY,JOURNAL OF CUTANEOUS PATHOLOGY,1.587
Twin Research and Human Genetics,Twin Research and Human Genetics,1.587
NUMERICAL HEAT TRANSFER PART B-FUNDAMENTALS,NUMERICAL HEAT TRANSFER PART B-FUNDAMENTALS,1.586
INSTRUMENTATION SCIENCE & TECHNOLOGY,INSTRUMENTATION SCIENCE & TECHNOLOGY,1.584
COMPTES RENDUS BIOLOGIES,COMPTES RENDUS BIOLOGIES,1.583
JOURNAL OF EQUINE VETERINARY SCIENCE,JOURNAL OF EQUINE VETERINARY SCIENCE,1.583
JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,1.583
JOURNAL OF VIBRATION AND ACOUSTICS-TRANSACTIONS OF THE ASME,JOURNAL OF VIBRATION AND ACOUSTICS-TRANSACTIONS OF THE ASME,1.583
Sensor Review,Sensor Review,1.583
WILDLIFE SOCIETY BULLETIN,WILDLIFE SOCIETY BULLETIN,1.583
CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY,CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY,1.582
DIAGNOSTIC CYTOPATHOLOGY,DIAGNOSTIC CYTOPATHOLOGY,1.582
Endokrynologia Polska,Endokrynologia Polska,1.582
Journal of Topology,Journal of Topology,1.582
APPLIED RHEOLOGY,APPLIED RHEOLOGY,1.581
CURRENT HIV RESEARCH,CURRENT HIV RESEARCH,1.581
Revista da Sociedade Brasileira de Medicina Tropical,Revista da Sociedade Brasileira de Medicina Tropical,1.581
APPLIED ARTIFICIAL INTELLIGENCE,APPLIED ARTIFICIAL INTELLIGENCE,1.58
Contributions to Nephrology,Contributions to Nephrology,1.58
ACTA NEUROBIOLOGIAE EXPERIMENTALIS,ACTA NEUROBIOLOGIAE EXPERIMENTALIS,1.579
ULTRASONIC IMAGING,ULTRASONIC IMAGING,1.578
AVIAN DISEASES,AVIAN DISEASES,1.577
JOURNAL OF HERPETOLOGY,JOURNAL OF HERPETOLOGY,1.577
LIMNOLOGY,LIMNOLOGY,1.576
Maderas-Ciencia y Tecnologia,Maderas-Ciencia y Tecnologia,1.576
SCIENTIA MARINA,SCIENTIA MARINA,1.576
PROCEEDINGS OF THE GEOLOGISTS ASSOCIATION,PROCEEDINGS OF THE GEOLOGISTS ASSOCIATION,1.574
JOURNAL OF CHEMICAL SCIENCES,JOURNAL OF CHEMICAL SCIENCES,1.573
Journal of Engineered Fibers and Fabrics,Journal of Engineered Fibers and Fabrics,1.573
JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,1.571
Microscopy,Microscopy,1.571
PERIODICA POLYTECHNICA-CHEMICAL ENGINEERING,PERIODICA POLYTECHNICA-CHEMICAL ENGINEERING,1.571
Research in Gerontological Nursing,Research in Gerontological Nursing,1.571
JOURNAL OF LOW TEMPERATURE PHYSICS,JOURNAL OF LOW TEMPERATURE PHYSICS,1.57
POWDER DIFFRACTION,POWDER DIFFRACTION,1.57
THEORETICAL POPULATION BIOLOGY,THEORETICAL POPULATION BIOLOGY,1.57
AUSTRALIAN JOURNAL OF EARTH SCIENCES,AUSTRALIAN JOURNAL OF EARTH SCIENCES,1.569
JOURNAL OF ASIAN NATURAL PRODUCTS RESEARCH,JOURNAL OF ASIAN NATURAL PRODUCTS RESEARCH,1.569
Journal of Stomatology Oral and Maxillofacial Surgery,Journal of Stomatology Oral and Maxillofacial Surgery,1.569
Journal of Wine Economics,Journal of Wine Economics,1.569
IRISH JOURNAL OF MEDICAL SCIENCE,IRISH JOURNAL OF MEDICAL SCIENCE,1.568
Marine and Coastal Fisheries,Marine and Coastal Fisheries,1.568
Annals of Clinical Psychiatry,Annals of Clinical Psychiatry,1.567
EUROPEAN JOURNAL OF MINERALOGY,EUROPEAN JOURNAL OF MINERALOGY,1.567
NUCLEAR TECHNOLOGY,NUCLEAR TECHNOLOGY,1.567
PLASMA SCIENCE & TECHNOLOGY,PLASMA SCIENCE & TECHNOLOGY,1.567
WOOD AND FIBER SCIENCE,WOOD AND FIBER SCIENCE,1.567
INTERNATIONAL JOURNAL OF SPELEOLOGY,INTERNATIONAL JOURNAL OF SPELEOLOGY,1.566
FOOD BIOTECHNOLOGY,FOOD BIOTECHNOLOGY,1.564
CONTRIBUTIONS TO PLASMA PHYSICS,CONTRIBUTIONS TO PLASMA PHYSICS,1.563
GEOMETRY & TOPOLOGY,GEOMETRY & TOPOLOGY,1.563
Journal of the Indian Society of Remote Sensing,Journal of the Indian Society of Remote Sensing,1.563
GEOCHEMICAL JOURNAL,GEOCHEMICAL JOURNAL,1.561
RIVISTA ITALIANA DI PALEONTOLOGIA E STRATIGRAFIA,RIVISTA ITALIANA DI PALEONTOLOGIA E STRATIGRAFIA,1.561
TRANSPORTATION RESEARCH RECORD,TRANSPORTATION RESEARCH RECORD,1.56
TROPICAL ANIMAL HEALTH AND PRODUCTION,TROPICAL ANIMAL HEALTH AND PRODUCTION,1.559
EURASIP Journal on Audio Speech and Music Processing,EURASIP Journal on Audio Speech and Music Processing,1.558
ISLAND ARC,ISLAND ARC,1.558
Journal of Oral Science,Journal of Oral Science,1.556
NANO,NANO,1.556
REVISTA CLINICA ESPANOLA,REVISTA CLINICA ESPANOLA,1.556
IMA JOURNAL OF MATHEMATICAL CONTROL AND INFORMATION,IMA JOURNAL OF MATHEMATICAL CONTROL AND INFORMATION,1.555
Bulletin of the Malaysian Mathematical Sciences Society,Bulletin of the Malaysian Mathematical Sciences Society,1.554
IEEE TECHNOLOGY AND SOCIETY MAGAZINE,IEEE TECHNOLOGY AND SOCIETY MAGAZINE,1.554
JOURNAL OF FIELD ORNITHOLOGY,JOURNAL OF FIELD ORNITHOLOGY,1.554
Open Chemistry,Open Chemistry,1.554
STROJNISKI VESTNIK-JOURNAL OF MECHANICAL ENGINEERING,STROJNISKI VESTNIK-JOURNAL OF MECHANICAL ENGINEERING,1.554
Journal of Medical and Biological Engineering,Journal of Medical and Biological Engineering,1.553
NEUROCHIRURGIE,NEUROCHIRURGIE,1.553
Revista Espanola de Quimioterapia,Revista Espanola de Quimioterapia,1.553
Milan Journal of Mathematics,Milan Journal of Mathematics,1.552
SOLDERING & SURFACE MOUNT TECHNOLOGY,SOLDERING & SURFACE MOUNT TECHNOLOGY,1.552
ACM Transactions on Applied Perception,ACM Transactions on Applied Perception,1.55
ANNALES HENRI POINCARE,ANNALES HENRI POINCARE,1.55
LETTERS IN MATHEMATICAL PHYSICS,LETTERS IN MATHEMATICAL PHYSICS,1.55
South African Journal of Psychiatry,South African Journal of Psychiatry,1.55
IEEE Magnetics Letters,IEEE Magnetics Letters,1.549
AIP Advances,AIP Advances,1.548
Analysis and Mathematical Physics,Analysis and Mathematical Physics,1.548
Journal of Childrens Orthopaedics,Journal of Childrens Orthopaedics,1.548
JOURNAL OF STATISTICAL PHYSICS,JOURNAL OF STATISTICAL PHYSICS,1.548
ANNALS OF OTOLOGY RHINOLOGY AND LARYNGOLOGY,ANNALS OF OTOLOGY RHINOLOGY AND LARYNGOLOGY,1.547
WOUNDS-A COMPENDIUM OF CLINICAL RESEARCH AND PRACTICE,WOUNDS-A COMPENDIUM OF CLINICAL RESEARCH AND PRACTICE,1.546
ZooKeys,ZooKeys,1.546
4OR-A Quarterly Journal of Operations Research,4OR-A Quarterly Journal of Operations Research,1.545
Asian Pacific Journal of Tropical Biomedicine,Asian Pacific Journal of Tropical Biomedicine,1.545
CALIFORNIA COOPERATIVE OCEANIC FISHERIES INVESTIGATIONS REPORTS,CALIFORNIA COOPERATIVE OCEANIC FISHERIES INVESTIGATIONS REPORTS,1.545
Ecological Chemistry and Engineering S-Chemia I Inzynieria Ekologiczna S,Ecological Chemistry and Engineering S-Chemia I Inzynieria Ekologiczna S,1.545
JOURNAL OF THE PROFESSIONAL ASSOCIATION FOR CACTUS DEVELOPMENT,JOURNAL OF THE PROFESSIONAL ASSOCIATION FOR CACTUS DEVELOPMENT,1.545
WEB ECOLOGY,WEB ECOLOGY,1.545
FOLIA GEOBOTANICA,FOLIA GEOBOTANICA,1.544
PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES INDIA SECTION A-PHYSICAL SCIENCES,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES INDIA SECTION A-PHYSICAL SCIENCES,1.544
JOURNAL OF VETERINARY EMERGENCY AND CRITICAL CARE,JOURNAL OF VETERINARY EMERGENCY AND CRITICAL CARE,1.543
SHOCK AND VIBRATION,SHOCK AND VIBRATION,1.543
COMPTES RENDUS PALEVOL,COMPTES RENDUS PALEVOL,1.542
IET Communications,IET Communications,1.542
International Braz J Urol,International Braz J Urol,1.541
JOURNAL OF STRAIN ANALYSIS FOR ENGINEERING DESIGN,JOURNAL OF STRAIN ANALYSIS FOR ENGINEERING DESIGN,1.541
ANNALS OF PLASTIC SURGERY,ANNALS OF PLASTIC SURGERY,1.539
MEDICAL HYPOTHESES,MEDICAL HYPOTHESES,1.538
ORL-Journal for Oto-Rhino-Laryngology Head and Neck Surgery,ORL-Journal for Oto-Rhino-Laryngology Head and Neck Surgery,1.538
AUSTRALIAN MAMMALOGY,AUSTRALIAN MAMMALOGY,1.537
CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,1.536
JOURNAL OF WILDLIFE DISEASES,JOURNAL OF WILDLIFE DISEASES,1.535
Journal of X-Ray Science and Technology,Journal of X-Ray Science and Technology,1.535
MATHEMATISCHE ANNALEN,MATHEMATISCHE ANNALEN,1.534
AMERICAN JOURNAL OF DERMATOPATHOLOGY,AMERICAN JOURNAL OF DERMATOPATHOLOGY,1.533
Animal Production Science,Animal Production Science,1.533
ANNALS OF HUMAN BIOLOGY,ANNALS OF HUMAN BIOLOGY,1.533
Marine Biodiversity,Marine Biodiversity,1.533
COMPUTER APPLICATIONS IN ENGINEERING EDUCATION,COMPUTER APPLICATIONS IN ENGINEERING EDUCATION,1.532
JETP LETTERS,JETP LETTERS,1.532
JOURNAL OF THE ASTRONAUTICAL SCIENCES,JOURNAL OF THE ASTRONAUTICAL SCIENCES,1.531
Tobacco Regulatory Science,Tobacco Regulatory Science,1.531
Annals of Transplantation,Annals of Transplantation,1.53
Journal of Applied Remote Sensing,Journal of Applied Remote Sensing,1.53
MACROMOLECULAR THEORY AND SIMULATIONS,MACROMOLECULAR THEORY AND SIMULATIONS,1.53
STOCHASTIC ANALYSIS AND APPLICATIONS,STOCHASTIC ANALYSIS AND APPLICATIONS,1.53
GEOBIOS,GEOBIOS,1.529
Archives Animal Breeding,Archives Animal Breeding,1.528
JOURNAL OF COLD REGIONS ENGINEERING,JOURNAL OF COLD REGIONS ENGINEERING,1.528
JOURNAL OF SWINE HEALTH AND PRODUCTION,JOURNAL OF SWINE HEALTH AND PRODUCTION,1.528
Journal of the European Optical Society-Rapid Publications,Journal of the European Optical Society-Rapid Publications,1.528
PLANT SPECIES BIOLOGY,PLANT SPECIES BIOLOGY,1.528
IEEE Design & Test,IEEE Design & Test,1.527
JOURNAL OF ENVIRONMENTAL AND ENGINEERING GEOPHYSICS,JOURNAL OF ENVIRONMENTAL AND ENGINEERING GEOPHYSICS,1.527
ACM Transactions on Computing Education,ACM Transactions on Computing Education,1.526
ANNALS OF SAUDI MEDICINE,ANNALS OF SAUDI MEDICINE,1.526
Journal of the Australian Ceramic Society,Journal of the Australian Ceramic Society,1.526
JOURNAL OF ANIMAL AND FEED SCIENCES,JOURNAL OF ANIMAL AND FEED SCIENCES,1.525
Journal of Geosciences,Journal of Geosciences,1.525
LABORATORY MEDICINE,LABORATORY MEDICINE,1.525
MICROPROCESSORS AND MICROSYSTEMS,MICROPROCESSORS AND MICROSYSTEMS,1.525
GENETIC RESOURCES AND CROP EVOLUTION,GENETIC RESOURCES AND CROP EVOLUTION,1.524
JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS,JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS,1.524
Materials Research-Ibero-american Journal of Materials,Materials Research-Ibero-american Journal of Materials,1.524
PEDIATRICS INTERNATIONAL,PEDIATRICS INTERNATIONAL,1.524
Journal of Electrochemical Science and Technology,Journal of Electrochemical Science and Technology,1.523
Proceedings of the Romanian Academy Series A-Mathematics Physics Technical Sciences Information Science,Proceedings of the Romanian Academy Series A-Mathematics Physics Technical Sciences Information Science,1.523
REVIEW OF SCIENTIFIC INSTRUMENTS,REVIEW OF SCIENTIFIC INSTRUMENTS,1.523
AMERICAN JOURNAL OF DENTISTRY,AMERICAN JOURNAL OF DENTISTRY,1.522
CANADIAN JOURNAL OF SOIL SCIENCE,CANADIAN JOURNAL OF SOIL SCIENCE,1.522
CELL AND TISSUE BANKING,CELL AND TISSUE BANKING,1.522
JOURNAL OF SMALL ANIMAL PRACTICE,JOURNAL OF SMALL ANIMAL PRACTICE,1.522
Journal of the Institute of Mathematics of Jussieu,Journal of the Institute of Mathematics of Jussieu,1.522
ZOOLOGISCHER ANZEIGER,ZOOLOGISCHER ANZEIGER,1.521
Annals of Thoracic and Cardiovascular Surgery,Annals of Thoracic and Cardiovascular Surgery,1.52
JOURNAL OF PESTICIDE SCIENCE,JOURNAL OF PESTICIDE SCIENCE,1.519
ASTERISQUE,ASTERISQUE,1.518
INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,1.518
Neural Network World,Neural Network World,1.518
WILDERNESS & ENVIRONMENTAL MEDICINE,WILDERNESS & ENVIRONMENTAL MEDICINE,1.518
AQUATIC GEOCHEMISTRY,AQUATIC GEOCHEMISTRY,1.517
General Thoracic and Cardiovascular Surgery,General Thoracic and Cardiovascular Surgery,1.517
GENES & GENETIC SYSTEMS,GENES & GENETIC SYSTEMS,1.517
Paddy and Water Environment,Paddy and Water Environment,1.517
Annals of Forest Research,Annals of Forest Research,1.516
Zoosystematics and Evolution,Zoosystematics and Evolution,1.516
Geochronometria,Geochronometria,1.515
LICHENOLOGIST,LICHENOLOGIST,1.514
Mitochondrial DNA Part A,Mitochondrial DNA Part A,1.514
APPLIED RADIATION AND ISOTOPES,APPLIED RADIATION AND ISOTOPES,1.513
Bundesgesundheitsblatt-Gesundheitsforschung-Gesundheitsschutz,Bundesgesundheitsblatt-Gesundheitsforschung-Gesundheitsschutz,1.513
SEMINARS IN INTERVENTIONAL RADIOLOGY,SEMINARS IN INTERVENTIONAL RADIOLOGY,1.513
GENERAL PHYSIOLOGY AND BIOPHYSICS,GENERAL PHYSIOLOGY AND BIOPHYSICS,1.512
Tropical Plant Biology,Tropical Plant Biology,1.512
Acta Orthopaedica et Traumatologica Turcica,Acta Orthopaedica et Traumatologica Turcica,1.511
Advances in Differential Equations,Advances in Differential Equations,1.511
GFF,GFF,1.51
International Journal of Chemical Reactor Engineering,International Journal of Chemical Reactor Engineering,1.51
Urology Journal,Urology Journal,1.51
CHIMIA,CHIMIA,1.509
JOURNAL OF ENGINEERING MATHEMATICS,JOURNAL OF ENGINEERING MATHEMATICS,1.509
JOURNAL OF GENETIC PSYCHOLOGY,JOURNAL OF GENETIC PSYCHOLOGY,1.509
Journal of Inverse and Ill-Posed Problems,Journal of Inverse and Ill-Posed Problems,1.509
Clinical Psychologist,Clinical Psychologist,1.508
International Journal for Multiscale Computational Engineering,International Journal for Multiscale Computational Engineering,1.508
NORWEGIAN JOURNAL OF GEOLOGY,NORWEGIAN JOURNAL OF GEOLOGY,1.508
JOURNAL OF ETHNICITY IN SUBSTANCE ABUSE,JOURNAL OF ETHNICITY IN SUBSTANCE ABUSE,1.507
JOURNAL OF MOLECULAR SPECTROSCOPY,JOURNAL OF MOLECULAR SPECTROSCOPY,1.507
Journal of Superconductivity and Novel Magnetism,Journal of Superconductivity and Novel Magnetism,1.506
IEEE INSTRUMENTATION & MEASUREMENT MAGAZINE,IEEE INSTRUMENTATION & MEASUREMENT MAGAZINE,1.505
JOURNAL OF BEHAVIORAL HEALTH SERVICES & RESEARCH,JOURNAL OF BEHAVIORAL HEALTH SERVICES & RESEARCH,1.505
Journal of Macromolecular Science Part B-Physics,Journal of Macromolecular Science Part B-Physics,1.504
RADIOCARBON,RADIOCARBON,1.504
PEDIATRIC TRANSPLANTATION,PEDIATRIC TRANSPLANTATION,1.502
Acoustics Australia,Acoustics Australia,1.5
ANALES DE PEDIATRIA,ANALES DE PEDIATRIA,1.5
DISTRIBUTED AND PARALLEL DATABASES,DISTRIBUTED AND PARALLEL DATABASES,1.5
EUROPEAN PHYSICAL JOURNAL B,EUROPEAN PHYSICAL JOURNAL B,1.5
Geografia Fisica e Dinamica Quaternaria,Geografia Fisica e Dinamica Quaternaria,1.5
JOURNAL OF PROPULSION AND POWER,JOURNAL OF PROPULSION AND POWER,1.5
Journal of Sustainable Forestry,Journal of Sustainable Forestry,1.5
LANGUAGE AND SPEECH,LANGUAGE AND SPEECH,1.5
NEW ZEALAND JOURNAL OF ECOLOGY,NEW ZEALAND JOURNAL OF ECOLOGY,1.5
PALAEONTOLOGIA ELECTRONICA,PALAEONTOLOGIA ELECTRONICA,1.5
PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-CIVIL ENGINEERING,PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-CIVIL ENGINEERING,1.5
SPE DRILLING & COMPLETION,SPE DRILLING & COMPLETION,1.5
TRANSACTIONS OF THE INDIAN INSTITUTE OF METALS,TRANSACTIONS OF THE INDIAN INSTITUTE OF METALS,1.499
VETERINARY SURGERY,VETERINARY SURGERY,1.495
ACTA OTO-LARYNGOLOGICA,ACTA OTO-LARYNGOLOGICA,1.494
Chinese Physics B,Chinese Physics B,1.494
COMPUTER JOURNAL,COMPUTER JOURNAL,1.494
INDIAN JOURNAL OF DERMATOLOGY,INDIAN JOURNAL OF DERMATOLOGY,1.494
Journal of Nanophotonics,Journal of Nanophotonics,1.494
NAVAL RESEARCH LOGISTICS,NAVAL RESEARCH LOGISTICS,1.494
American Journal of Audiology,American Journal of Audiology,1.493
Applied Neuropsychology-Child,Applied Neuropsychology-Child,1.493
DESIGNS CODES AND CRYPTOGRAPHY,DESIGNS CODES AND CRYPTOGRAPHY,1.492
Polimeros-Ciencia e Tecnologia,Polimeros-Ciencia e Tecnologia,1.492
ZEITSCHRIFT FUR ANORGANISCHE UND ALLGEMEINE CHEMIE,ZEITSCHRIFT FUR ANORGANISCHE UND ALLGEMEINE CHEMIE,1.492
Traffic Injury Prevention,Traffic Injury Prevention,1.491
PERCEPTION,PERCEPTION,1.49
Archives of Environmental Protection,Archives of Environmental Protection,1.489
IET Signal Processing,IET Signal Processing,1.489
JOURNAL OF SEISMOLOGY,JOURNAL OF SEISMOLOGY,1.489
TURKISH JOURNAL OF BOTANY,TURKISH JOURNAL OF BOTANY,1.489
JOURNAL OF MATHEMATICAL PHYSICS,JOURNAL OF MATHEMATICAL PHYSICS,1.488
Tropical Plant Pathology,Tropical Plant Pathology,1.488
X-RAY SPECTROMETRY,X-RAY SPECTROMETRY,1.488
